order_id;date
9240;2016-06-04
16733;2016-10-10
11148;2016-07-05
3696;2016-03-04
18162;2016-11-06
4877;2016-03-23
212;2016-01-04
20408;2016-12-13
18860;2016-11-18
2555;2016-02-12
1020;2016-01-17
4766;2016-03-21
14696;2016-09-03
798;2016-01-14
9270;2016-06-05
4179;2016-03-12
18216;2016-11-06
7819;2016-05-11
470;2016-01-08
12232;2016-07-23
18981;2016-11-20
13242;2016-08-09
3524;2016-02-28
11482;2016-07-11
8217;2016-05-17
17969;2016-11-02
7642;2016-05-08
8160;2016-05-16
20050;2016-12-07
17355;2016-10-22
11398;2016-07-09
14230;2016-08-26
18390;2016-11-10
16181;2016-09-30
8711;2016-05-26
17874;2016-10-31
1240;2016-01-21
9776;2016-06-13
9638;2016-06-11
9053;2016-06-01
11207;2016-07-06
1543;2016-01-26
15877;2016-09-22
1511;2016-01-26
20684;2016-12-17
6797;2016-04-24
3171;2016-02-23
9329;2016-06-05
9269;2016-06-05
5621;2016-04-04
6563;2016-04-20
19089;2016-11-22
16404;2016-10-03
5047;2016-03-26
20393;2016-12-12
20578;2016-12-16
12636;2016-07-30
10208;2016-06-20
1227;2016-01-21
11606;2016-07-13
1726;2016-01-29
12238;2016-07-23
5157;2016-03-28
8321;2016-05-19
4770;2016-03-21
11025;2016-07-04
12958;2016-08-04
6454;2016-04-19
9866;2016-06-15
14539;2016-08-31
15913;2016-09-23
3324;2016-02-25
14758;2016-09-04
9715;2016-06-12
7202;2016-05-01
17158;2016-10-17
2068;2016-02-04
9186;2016-06-03
19526;2016-11-28
6778;2016-04-24
9832;2016-06-14
10972;2016-07-03
17756;2016-10-30
17632;2016-10-28
17741;2016-10-29
5557;2016-04-03
13219;2016-08-08
8075;2016-05-15
3067;2016-02-20
14194;2016-08-25
8891;2016-05-29
2208;2016-02-06
13181;2016-08-08
20539;2016-12-15
6536;2016-04-20
16376;2016-10-02
17384;2016-10-22
19176;2016-11-24
7252;2016-05-02
14833;2016-09-05
2020;2016-02-03
9178;2016-06-03
2889;2016-02-18
11584;2016-07-13
8498;2016-05-22
6150;2016-04-13
19953;2016-12-05
11336;2016-07-08
6524;2016-04-20
703;2016-01-12
8060;2016-05-15
10311;2016-06-22
20818;2016-12-19
12452;2016-07-27
1386;2016-01-23
15819;2016-09-21
1738;2016-01-30
15528;2016-09-16
10171;2016-06-19
17481;2016-10-24
5320;2016-03-31
17375;2016-10-22
3416;2016-02-27
4909;2016-03-24
3525;2016-02-28
488;2016-01-08
793;2016-01-14
6347;2016-04-17
1774;2016-01-30
15372;2016-09-14
19716;2016-12-01
7805;2016-05-11
3070;2016-02-20
11571;2016-07-12
15539;2016-09-17
17896;2016-11-01
17739;2016-10-29
17059;2016-10-16
13944;2016-08-21
17454;2016-10-23
6725;2016-04-23
13639;2016-08-15
16728;2016-10-10
16969;2016-10-15
20895;2016-12-21
3305;2016-02-25
15085;2016-09-09
18591;2016-11-13
11583;2016-07-13
11267;2016-07-07
130;2016-01-02
18969;2016-11-20
8937;2016-05-30
2685;2016-02-14
2573;2016-02-12
2233;2016-02-06
1011;2016-01-17
19303;2016-11-26
11630;2016-07-13
1112;2016-01-19
2987;2016-02-19
13436;2016-08-12
18234;2016-11-07
16894;2016-10-14
2512;2016-02-11
14073;2016-08-23
17638;2016-10-28
5023;2016-03-26
15268;2016-09-12
20829;2016-12-20
8963;2016-05-30
21058;2016-12-24
3362;2016-02-26
7934;2016-05-13
20194;2016-12-09
20083;2016-12-07
21035;2016-12-23
11931;2016-07-18
12944;2016-08-04
12599;2016-07-30
10159;2016-06-19
16670;2016-10-09
12262;2016-07-24
9162;2016-06-03
9550;2016-06-09
1231;2016-01-21
17163;2016-10-17
7529;2016-05-07
11643;2016-07-14
6130;2016-04-13
7962;2016-05-14
13383;2016-08-11
4398;2016-03-15
6898;2016-04-26
7166;2016-04-30
1888;2016-02-01
1666;2016-01-28
13310;2016-08-10
16326;2016-10-02
6015;2016-04-11
6661;2016-04-22
13083;2016-08-06
20359;2016-12-12
12890;2016-08-03
5302;2016-03-30
6469;2016-04-19
16256;2016-10-01
7678;2016-05-09
2284;2016-02-07
13759;2016-08-17
7673;2016-05-09
3491;2016-02-28
12718;2016-07-31
3810;2016-03-05
20619;2016-12-16
12824;2016-08-02
12795;2016-08-01
17438;2016-10-23
18738;2016-11-16
77;2016-01-02
2303;2016-02-08
11555;2016-07-12
702;2016-01-12
4475;2016-03-17
22;2016-01-01
13833;2016-08-19
10883;2016-07-02
8599;2016-05-24
2731;2016-02-15
11879;2016-07-17
17919;2016-11-01
4765;2016-03-21
2818;2016-02-16
20614;2016-12-16
7031;2016-04-28
11093;2016-07-04
1451;2016-01-24
13929;2016-08-20
18871;2016-11-18
15786;2016-09-21
10540;2016-06-26
5389;2016-04-01
9174;2016-06-03
2149;2016-02-05
14550;2016-08-31
19882;2016-12-04
9498;2016-06-08
6169;2016-04-14
8889;2016-05-29
20556;2016-12-15
9729;2016-06-12
4355;2016-03-15
5002;2016-03-26
13224;2016-08-09
13140;2016-08-07
11152;2016-07-05
6523;2016-04-20
14018;2016-08-22
8993;2016-05-31
18175;2016-11-06
513;2016-01-09
5216;2016-03-29
20784;2016-12-19
11732;2016-07-15
17459;2016-10-24
20309;2016-12-11
12742;2016-08-01
19745;2016-12-02
808;2016-01-14
19502;2016-11-27
18966;2016-11-20
3160;2016-02-22
14187;2016-08-25
2839;2016-02-17
2875;2016-02-17
14863;2016-09-05
3257;2016-02-24
6759;2016-04-24
5520;2016-04-03
14542;2016-08-31
9857;2016-06-14
21262;2016-12-30
12307;2016-07-24
2331;2016-02-08
2052;2016-02-03
6631;2016-04-21
7969;2016-05-14
3408;2016-02-27
8925;2016-05-30
2870;2016-02-17
20206;2016-12-09
11671;2016-07-14
16850;2016-10-13
3259;2016-02-24
11304;2016-07-08
6800;2016-04-24
5854;2016-04-08
18424;2016-11-10
15508;2016-09-16
20937;2016-12-22
4734;2016-03-21
15811;2016-09-21
7894;2016-05-13
16926;2016-10-14
20445;2016-12-13
1651;2016-01-28
17133;2016-10-17
2631;2016-02-13
14228;2016-08-26
9892;2016-06-15
13940;2016-08-20
392;2016-01-07
13701;2016-08-16
15555;2016-09-17
3852;2016-03-06
19805;2016-12-03
15251;2016-09-12
15128;2016-09-10
15005;2016-09-08
5645;2016-04-05
21325;2016-12-31
7271;2016-05-02
17602;2016-10-27
473;2016-01-08
12226;2016-07-23
287;2016-01-05
8111;2016-05-16
1354;2016-01-23
4320;2016-03-14
401;2016-01-07
16469;2016-10-04
16349;2016-10-02
5689;2016-04-06
12640;2016-07-30
14599;2016-09-01
8675;2016-05-25
11961;2016-07-19
11968;2016-07-19
5983;2016-04-11
14865;2016-09-06
20162;2016-12-09
9169;2016-06-03
6022;2016-04-11
12229;2016-07-23
2653;2016-02-13
20856;2016-12-20
16434;2016-10-03
11536;2016-07-12
1479;2016-01-25
5975;2016-04-11
9853;2016-06-14
17016;2016-10-15
19990;2016-12-06
4065;2016-03-10
5926;2016-04-10
10573;2016-06-26
5235;2016-03-29
21150;2016-12-27
17837;2016-10-31
5799;2016-04-07
3755;2016-03-05
8295;2016-05-19
942;2016-01-16
18386;2016-11-09
17966;2016-11-02
3974;2016-03-08
15359;2016-09-14
6020;2016-04-11
10307;2016-06-22
7506;2016-05-06
13328;2016-08-10
19138;2016-11-23
6666;2016-04-22
3529;2016-02-28
18692;2016-11-15
17396;2016-10-23
3868;2016-03-06
21187;2016-12-28
9193;2016-06-03
1549;2016-01-26
5523;2016-04-03
8590;2016-05-24
3723;2016-03-04
19977;2016-12-05
16591;2016-10-07
6887;2016-04-26
1704;2016-01-29
5012;2016-03-26
20690;2016-12-17
11651;2016-07-14
5933;2016-04-10
18049;2016-11-04
641;2016-01-11
8061;2016-05-15
1796;2016-01-31
7188;2016-05-01
19160;2016-11-23
5487;2016-04-02
14968;2016-09-07
18423;2016-11-10
15729;2016-09-20
9826;2016-06-14
13941;2016-08-20
9164;2016-06-03
14001;2016-08-21
3254;2016-02-24
13526;2016-08-14
10275;2016-06-22
18825;2016-11-17
12081;2016-07-21
5467;2016-04-02
14891;2016-09-06
14372;2016-08-28
832;2016-01-14
17277;2016-10-21
4762;2016-03-21
6853;2016-04-25
7803;2016-05-11
21046;2016-12-23
11407;2016-07-10
3357;2016-02-26
13268;2016-08-09
19869;2016-12-04
13621;2016-08-15
6312;2016-04-16
15704;2016-09-19
20992;2016-12-22
2467;2016-02-10
5481;2016-04-02
15921;2016-09-23
3687;2016-03-03
11088;2016-07-04
17892;2016-11-01
8156;2016-05-16
11410;2016-07-10
17372;2016-10-22
19792;2016-12-03
3187;2016-02-23
19844;2016-12-03
18745;2016-11-16
19335;2016-11-26
12403;2016-07-26
2518;2016-02-11
11839;2016-07-17
11388;2016-07-09
20211;2016-12-10
2177;2016-02-06
8300;2016-05-19
5315;2016-03-31
9567;2016-06-09
8214;2016-05-17
5611;2016-04-04
21114;2016-12-26
8699;2016-05-26
7534;2016-05-07
14041;2016-08-22
17877;2016-10-31
8342;2016-05-20
19713;2016-12-01
3854;2016-03-06
6058;2016-04-12
9517;2016-06-09
12418;2016-07-26
8144;2016-05-16
12873;2016-08-03
21136;2016-12-26
7324;2016-05-03
10037;2016-06-17
13490;2016-08-13
20507;2016-12-14
19118;2016-11-22
9122;2016-06-02
11724;2016-07-15
19645;2016-11-30
12254;2016-07-24
302;2016-01-05
21018;2016-12-23
15229;2016-09-11
15367;2016-09-14
20689;2016-12-17
19797;2016-12-03
20922;2016-12-21
5944;2016-04-10
4972;2016-03-25
8142;2016-05-16
6112;2016-04-13
14021;2016-08-22
12074;2016-07-21
6248;2016-04-15
19971;2016-12-05
12275;2016-07-24
18554;2016-11-12
20516;2016-12-15
5576;2016-04-04
9900;2016-06-15
5578;2016-04-04
121;2016-01-02
20425;2016-12-13
2309;2016-02-08
13605;2016-08-15
14919;2016-09-07
5089;2016-03-27
1732;2016-01-30
7173;2016-05-01
246;2016-01-04
7782;2016-05-11
15797;2016-09-21
1597;2016-01-27
15624;2016-09-18
20443;2016-12-13
8869;2016-05-29
8376;2016-05-20
15731;2016-09-20
20104;2016-12-08
3425;2016-02-27
141;2016-01-03
491;2016-01-08
601;2016-01-10
5735;2016-04-06
13540;2016-08-14
313;2016-01-06
4108;2016-03-10
6380;2016-04-17
14206;2016-08-25
4308;2016-03-14
11369;2016-07-09
17333;2016-10-22
13723;2016-08-17
6744;2016-04-23
10580;2016-06-27
1483;2016-01-25
6074;2016-04-12
13827;2016-08-18
2490;2016-02-11
18668;2016-11-14
9996;2016-06-17
10791;2016-06-30
18807;2016-11-17
20872;2016-12-20
4571;2016-03-18
3963;2016-03-08
11167;2016-07-06
6187;2016-04-14
741;2016-01-13
6684;2016-04-22
19265;2016-11-25
17231;2016-10-20
10498;2016-06-25
333;2016-01-06
14879;2016-09-06
20335;2016-12-11
11672;2016-07-14
12681;2016-07-31
12771;2016-08-01
12178;2016-07-22
1188;2016-01-20
2349;2016-02-08
12674;2016-07-31
13280;2016-08-10
8892;2016-05-29
714;2016-01-12
3190;2016-02-23
19438;2016-11-27
2549;2016-02-12
9915;2016-06-15
80;2016-01-02
19439;2016-11-27
20054;2016-12-07
19498;2016-11-27
857;2016-01-15
13237;2016-08-09
20646;2016-12-17
20124;2016-12-08
15498;2016-09-16
338;2016-01-06
16883;2016-10-14
14641;2016-09-02
8188;2016-05-17
6194;2016-04-14
6126;2016-04-13
16817;2016-10-11
2662;2016-02-13
6215;2016-04-15
17402;2016-10-23
13643;2016-08-15
3200;2016-02-23
2420;2016-02-10
5111;2016-03-27
13914;2016-08-20
12216;2016-07-23
15054;2016-09-09
1514;2016-01-26
6237;2016-04-15
2414;2016-02-10
3634;2016-03-02
14749;2016-09-04
15672;2016-09-19
20403;2016-12-13
2940;2016-02-18
19074;2016-11-21
16108;2016-09-28
17086;2016-10-16
18278;2016-11-07
5462;2016-04-02
16328;2016-10-02
17833;2016-10-31
20789;2016-12-19
1620;2016-01-28
17889;2016-11-01
15808;2016-09-21
14831;2016-09-05
21289;2016-12-31
6771;2016-04-24
671;2016-01-11
21169;2016-12-27
1150;2016-01-20
4062;2016-03-10
6588;2016-04-21
2137;2016-02-05
13387;2016-08-11
8998;2016-05-31
5604;2016-04-04
10151;2016-06-19
11501;2016-07-11
8053;2016-05-15
13019;2016-08-05
8273;2016-05-18
18442;2016-11-10
6395;2016-04-18
9760;2016-06-13
10500;2016-06-25
13747;2016-08-17
17026;2016-10-15
18688;2016-11-15
1551;2016-01-26
20269;2016-12-10
6649;2016-04-22
13050;2016-08-06
12911;2016-08-04
10424;2016-06-24
14169;2016-08-24
15633;2016-09-18
5589;2016-04-04
5260;2016-03-30
13633;2016-08-15
15216;2016-09-11
7711;2016-05-10
2101;2016-02-04
7933;2016-05-13
18236;2016-11-07
17235;2016-10-20
7497;2016-05-06
20667;2016-12-17
13685;2016-08-16
18979;2016-11-20
6420;2016-04-18
4819;2016-03-22
4613;2016-03-19
14701;2016-09-03
14163;2016-08-24
4277;2016-03-13
12553;2016-07-29
12733;2016-08-01
6674;2016-04-22
3668;2016-03-03
7102;2016-04-29
10718;2016-06-29
17342;2016-10-22
17676;2016-10-28
11772;2016-07-16
9524;2016-06-09
17738;2016-10-29
14971;2016-09-07
2103;2016-02-04
16788;2016-10-11
5189;2016-03-28
13331;2016-08-10
20190;2016-12-09
1687;2016-01-29
16750;2016-10-10
4822;2016-03-23
12484;2016-07-27
424;2016-01-07
4143;2016-03-11
19942;2016-12-05
17766;2016-10-30
16396;2016-10-03
9777;2016-06-13
3103;2016-02-21
11215;2016-07-06
15537;2016-09-17
15218;2016-09-11
3266;2016-02-24
8076;2016-05-15
18852;2016-11-18
15211;2016-09-11
4844;2016-03-23
12973;2016-08-05
15150;2016-09-10
13997;2016-08-21
20826;2016-12-19
1837;2016-01-31
5482;2016-04-02
16353;2016-10-02
18653;2016-11-14
11908;2016-07-18
9425;2016-06-07
4307;2016-03-14
19455;2016-11-27
7505;2016-05-06
15375;2016-09-14
4235;2016-03-13
1024;2016-01-17
10101;2016-06-19
3799;2016-03-05
15878;2016-09-22
835;2016-01-14
16709;2016-10-09
17768;2016-10-30
8495;2016-05-22
7916;2016-05-13
7238;2016-05-01
14747;2016-09-04
73;2016-01-02
19968;2016-12-05
21296;2016-12-31
15317;2016-09-13
4503;2016-03-17
8202;2016-05-17
2090;2016-02-04
9783;2016-06-13
8174;2016-05-17
16879;2016-10-13
6051;2016-04-12
18887;2016-11-19
7760;2016-05-10
15062;2016-09-09
15066;2016-09-09
9925;2016-06-15
3642;2016-03-03
12869;2016-08-03
12653;2016-07-30
5844;2016-04-08
16269;2016-10-01
19473;2016-11-27
15435;2016-09-15
7236;2016-05-01
19892;2016-12-04
208;2016-01-04
2654;2016-02-13
839;2016-01-14
10518;2016-06-26
7433;2016-05-05
17251;2016-10-20
16901;2016-10-14
15795;2016-09-21
2905;2016-02-18
13546;2016-08-14
19182;2016-11-24
13892;2016-08-20
4575;2016-03-18
2537;2016-02-12
17539;2016-10-25
2304;2016-02-08
2809;2016-02-16
1998;2016-02-03
18453;2016-11-11
8455;2016-05-22
5426;2016-04-01
10371;2016-06-23
2671;2016-02-14
4036;2016-03-09
6728;2016-04-23
12790;2016-08-01
8632;2016-05-24
19930;2016-12-05
13151;2016-08-07
7586;2016-05-08
3049;2016-02-20
767;2016-01-13
6352;2016-04-17
14750;2016-09-04
10137;2016-06-19
5980;2016-04-11
5754;2016-04-07
2532;2016-02-11
13796;2016-08-18
1828;2016-01-31
15593;2016-09-18
9965;2016-06-16
16046;2016-09-27
9190;2016-06-03
8585;2016-05-24
5197;2016-03-29
17404;2016-10-23
354;2016-01-06
19486;2016-11-27
16117;2016-09-29
9319;2016-06-05
1919;2016-02-01
13637;2016-08-15
11294;2016-07-08
364;2016-01-06
17125;2016-10-17
15256;2016-09-12
12078;2016-07-21
14778;2016-09-04
5430;2016-04-01
3779;2016-03-05
13948;2016-08-21
7945;2016-05-13
14311;2016-08-27
10597;2016-06-27
17330;2016-10-22
13663;2016-08-15
14679;2016-09-02
13955;2016-08-21
7411;2016-05-04
12440;2016-07-27
9844;2016-06-14
9675;2016-06-11
716;2016-01-12
8015;2016-05-15
20114;2016-12-08
3994;2016-03-08
2238;2016-02-06
12445;2016-07-27
12249;2016-07-24
12611;2016-07-30
17362;2016-10-22
7793;2016-05-11
18678;2016-11-14
1850;2016-02-01
14092;2016-08-23
20574;2016-12-16
10046;2016-06-18
1004;2016-01-17
7873;2016-05-12
2750;2016-02-15
13471;2016-08-13
14819;2016-09-05
11519;2016-07-11
16322;2016-10-02
5369;2016-03-31
663;2016-01-11
9362;2016-06-06
1952;2016-02-02
19634;2016-11-30
523;2016-01-09
11189;2016-07-06
14359;2016-08-28
13267;2016-08-09
2696;2016-02-14
6971;2016-04-27
11719;2016-07-15
2085;2016-02-04
3989;2016-03-08
10811;2016-07-01
18832;2016-11-17
6055;2016-04-12
76;2016-01-02
9911;2016-06-15
7809;2016-05-11
8138;2016-05-16
7725;2016-05-10
10557;2016-06-26
20319;2016-12-11
15768;2016-09-20
1591;2016-01-27
19982;2016-12-06
5059;2016-03-26
11277;2016-07-08
7417;2016-05-05
18920;2016-11-19
15693;2016-09-19
13450;2016-08-12
19461;2016-11-27
4946;2016-03-25
566;2016-01-10
357;2016-01-06
21269;2016-12-30
9952;2016-06-16
5118;2016-03-27
12019;2016-07-20
18882;2016-11-18
15036;2016-09-09
18625;2016-11-14
11952;2016-07-19
17146;2016-10-17
5042;2016-03-26
3871;2016-03-06
15460;2016-09-15
10907;2016-07-02
16665;2016-10-09
17864;2016-10-31
329;2016-01-06
9933;2016-06-15
17509;2016-10-24
13750;2016-08-17
8019;2016-05-15
8399;2016-05-21
15065;2016-09-09
8517;2016-05-23
15080;2016-09-09
18501;2016-11-12
8499;2016-05-22
15962;2016-09-26
19991;2016-12-06
2948;2016-02-18
539;2016-01-09
21053;2016-12-24
19855;2016-12-04
9058;2016-06-01
19758;2016-12-02
14530;2016-08-31
2864;2016-02-17
17550;2016-10-25
11787;2016-07-16
696;2016-01-12
3530;2016-02-28
17584;2016-10-27
4364;2016-03-15
16692;2016-10-09
18415;2016-11-10
18910;2016-11-19
17156;2016-10-17
9120;2016-06-02
1558;2016-01-27
17869;2016-10-31
10147;2016-06-19
18460;2016-11-11
18346;2016-11-09
8319;2016-05-19
16503;2016-10-06
2201;2016-02-06
8196;2016-05-17
4756;2016-03-21
20409;2016-12-13
5511;2016-04-03
9920;2016-06-15
15058;2016-09-09
13545;2016-08-14
3205;2016-02-23
7530;2016-05-07
21249;2016-12-30
10835;2016-07-01
16494;2016-10-06
785;2016-01-14
17019;2016-10-15
14260;2016-08-26
7;2016-01-01
12132;2016-07-22
10083;2016-06-18
15052;2016-09-09
16178;2016-09-30
12576;2016-07-29
10002;2016-06-17
3630;2016-03-02
10158;2016-06-19
2538;2016-02-12
14480;2016-08-30
9609;2016-06-10
15975;2016-09-26
10704;2016-06-29
11945;2016-07-18
1634;2016-01-28
6163;2016-04-14
2152;2016-02-05
565;2016-01-10
12675;2016-07-31
7549;2016-05-07
783;2016-01-13
8618;2016-05-24
3209;2016-02-23
20134;2016-12-08
12046;2016-07-20
7345;2016-05-03
7268;2016-05-02
421;2016-01-07
19223;2016-11-24
6727;2016-04-23
6722;2016-04-23
15165;2016-09-11
178;2016-01-03
786;2016-01-14
17567;2016-10-27
1238;2016-01-21
19298;2016-11-26
19807;2016-12-03
19803;2016-12-03
2474;2016-02-11
16470;2016-10-04
19338;2016-11-26
16873;2016-10-13
6259;2016-04-15
16919;2016-10-14
3051;2016-02-20
14668;2016-09-02
5963;2016-04-10
15386;2016-09-14
15373;2016-09-14
782;2016-01-13
18883;2016-11-18
17531;2016-10-25
10618;2016-06-27
4189;2016-03-12
10584;2016-06-27
6947;2016-04-27
17128;2016-10-17
2612;2016-02-13
15149;2016-09-10
2069;2016-02-04
18710;2016-11-15
19019;2016-11-21
16523;2016-10-06
15466;2016-09-15
12138;2016-07-22
12672;2016-07-31
10682;2016-06-28
4853;2016-03-23
1910;2016-02-01
19376;2016-11-26
19042;2016-11-21
482;2016-01-08
4270;2016-03-13
7925;2016-05-13
18549;2016-11-12
6914;2016-04-26
13758;2016-08-17
4680;2016-03-20
17636;2016-10-28
15115;2016-09-10
11687;2016-07-14
877;2016-01-15
11560;2016-07-12
2270;2016-02-07
17403;2016-10-23
7762;2016-05-11
11466;2016-07-10
9945;2016-06-16
17263;2016-10-20
18467;2016-11-11
3930;2016-03-07
1428;2016-01-24
18361;2016-11-09
14825;2016-09-05
14445;2016-08-29
15439;2016-09-15
17102;2016-10-16
19865;2016-12-04
17476;2016-10-24
13308;2016-08-10
20921;2016-12-21
13757;2016-08-17
9364;2016-06-06
7864;2016-05-12
2758;2016-02-15
15164;2016-09-11
17197;2016-10-18
8238;2016-05-18
10349;2016-06-23
13735;2016-08-17
5655;2016-04-05
12318;2016-07-24
5056;2016-03-26
1470;2016-01-25
16491;2016-10-06
14594;2016-09-01
19993;2016-12-06
2754;2016-02-15
5964;2016-04-10
11476;2016-07-11
20438;2016-12-13
15802;2016-09-21
11310;2016-07-08
14615;2016-09-01
762;2016-01-13
20136;2016-12-08
19484;2016-11-27
16462;2016-10-04
4563;2016-03-18
19898;2016-12-04
18555;2016-11-12
4917;2016-03-24
10023;2016-06-17
16722;2016-10-10
2741;2016-02-15
2867;2016-02-17
6950;2016-04-27
7485;2016-05-06
11180;2016-07-06
10698;2016-06-29
13630;2016-08-15
14389;2016-08-28
18500;2016-11-12
10551;2016-06-26
2483;2016-02-11
10065;2016-06-18
18205;2016-11-06
9173;2016-06-03
6262;2016-04-15
14508;2016-08-30
8456;2016-05-22
17575;2016-10-27
5298;2016-03-30
15825;2016-09-21
5156;2016-03-28
7931;2016-05-13
6186;2016-04-14
5275;2016-03-30
3437;2016-02-27
1005;2016-01-17
1895;2016-02-01
12496;2016-07-28
2988;2016-02-19
13732;2016-08-17
17555;2016-10-25
5039;2016-03-26
1708;2016-01-29
19417;2016-11-27
16191;2016-09-30
1087;2016-01-19
14088;2016-08-23
2409;2016-02-10
17687;2016-10-28
18558;2016-11-13
13295;2016-08-10
21031;2016-12-23
9423;2016-06-07
3697;2016-03-04
16548;2016-10-06
20633;2016-12-16
19483;2016-11-27
13335;2016-08-10
20580;2016-12-16
21185;2016-12-28
4367;2016-03-15
8360;2016-05-20
17166;2016-10-18
12822;2016-08-02
2714;2016-02-14
14017;2016-08-22
6707;2016-04-23
3888;2016-03-07
5951;2016-04-10
4961;2016-03-25
2817;2016-02-16
8502;2016-05-22
9901;2016-06-15
676;2016-01-11
17939;2016-11-02
508;2016-01-09
14962;2016-09-07
19186;2016-11-24
18542;2016-11-12
1235;2016-01-21
17226;2016-10-20
4959;2016-03-25
12583;2016-07-29
5993;2016-04-11
11365;2016-07-09
18754;2016-11-16
3982;2016-03-08
16877;2016-10-13
5135;2016-03-28
14496;2016-08-30
19620;2016-11-30
11244;2016-07-07
21106;2016-12-24
956;2016-01-16
20815;2016-12-19
18081;2016-11-04
5590;2016-04-04
5227;2016-03-29
8851;2016-05-29
8992;2016-05-31
13762;2016-08-17
17108;2016-10-16
12714;2016-07-31
4867;2016-03-23
9574;2016-06-10
21034;2016-12-23
19067;2016-11-21
20772;2016-12-19
5085;2016-03-27
12338;2016-07-25
15;2016-01-01
18740;2016-11-16
19879;2016-12-04
19364;2016-11-26
1586;2016-01-27
6746;2016-04-23
15437;2016-09-15
4750;2016-03-21
3875;2016-03-06
9048;2016-06-01
12712;2016-07-31
5934;2016-04-10
8385;2016-05-20
448;2016-01-08
4899;2016-03-24
16383;2016-10-03
5991;2016-04-11
3925;2016-03-07
3380;2016-02-26
14190;2016-08-25
9326;2016-06-05
18870;2016-11-18
7784;2016-05-11
334;2016-01-06
11954;2016-07-19
2617;2016-02-13
17689;2016-10-29
5961;2016-04-10
19407;2016-11-27
12752;2016-08-01
2977;2016-02-19
823;2016-01-14
20847;2016-12-20
21301;2016-12-31
17637;2016-10-28
20665;2016-12-17
20734;2016-12-18
10486;2016-06-25
8258;2016-05-18
14820;2016-09-05
17449;2016-10-23
20996;2016-12-23
6544;2016-04-20
17280;2016-10-21
18783;2016-11-16
11118;2016-07-04
6615;2016-04-21
8177;2016-05-17
10879;2016-07-02
7282;2016-05-02
16888;2016-10-14
18905;2016-11-19
20378;2016-12-12
8680;2016-05-25
13395;2016-08-11
21086;2016-12-24
6226;2016-04-15
1791;2016-01-30
16330;2016-10-02
1327;2016-01-23
18752;2016-11-16
21138;2016-12-26
5318;2016-03-31
11200;2016-07-06
15741;2016-09-20
2968;2016-02-19
12831;2016-08-02
13115;2016-08-07
12407;2016-07-26
8974;2016-05-31
7138;2016-04-30
18559;2016-11-13
1023;2016-01-17
1506;2016-01-26
4485;2016-03-17
2821;2016-02-16
11843;2016-07-17
5785;2016-04-07
4631;2016-03-19
10174;2016-06-19
19044;2016-11-21
16960;2016-10-15
13298;2016-08-10
3583;2016-03-02
2175;2016-02-06
1713;2016-01-29
2174;2016-02-05
19790;2016-12-02
19627;2016-11-30
18354;2016-11-09
9263;2016-06-05
16415;2016-10-03
18072;2016-11-04
16307;2016-10-01
608;2016-01-10
18380;2016-11-09
7572;2016-05-07
15428;2016-09-15
9015;2016-05-31
672;2016-01-11
746;2016-01-13
16039;2016-09-27
4616;2016-03-19
13739;2016-08-17
18687;2016-11-15
20432;2016-12-13
12224;2016-07-23
19011;2016-11-20
6650;2016-04-22
18802;2016-11-17
13459;2016-08-13
2339;2016-02-08
10145;2016-06-19
3079;2016-02-21
11874;2016-07-17
4177;2016-03-12
6842;2016-04-25
5357;2016-03-31
8389;2016-05-21
18720;2016-11-15
7107;2016-04-30
12630;2016-07-30
14292;2016-08-27
16806;2016-10-11
11190;2016-07-06
6296;2016-04-16
12477;2016-07-27
8387;2016-05-21
8407;2016-05-21
16020;2016-09-27
3483;2016-02-28
3033;2016-02-20
17299;2016-10-21
9686;2016-06-11
4495;2016-03-17
13737;2016-08-17
16377;2016-10-02
20915;2016-12-21
17915;2016-11-01
14406;2016-08-28
